,product,sales,date,region
5975,magenta morsel,1132.5,2021-05-14,west
5976,chartreuse morsel,1353.0,2021-05-14,north
5977,chartreuse morsel,1314.0,2021-05-14,south
5978,chartreuse morsel,1365.0,2021-05-14,east
5979,chartreuse morsel,1302.0,2021-05-14,west
5980,periwinkle morsel,575.0,2021-05-14,north
5981,periwinkle morsel,611.25,2021-05-14,south
5982,periwinkle morsel,551.25,2021-05-14,east
5983,periwinkle morsel,598.75,2021-05-14,west
5984,vermilion morsel,2025.94,2021-05-14,north
5985,vermilion morsel,2330.33,2021-05-14,south
5986,vermilion morsel,2495.0,2021-05-14,east
5987,vermilion morsel,2370.25,2021-05-14,west
5988,lapis morsel,983.06,2021-05-14,north
5989,lapis morsel,967.14,2021-05-14,south
5990,lapis morsel,835.8,2021-05-14,east
5991,lapis morsel,865.65,2021-05-14,west
5992,pink morsel,2240.0,2021-05-15,north
5993,pink morsel,2180.0,2021-05-15,south
5994,pink morsel,2020.0,2021-05-15,east
5995,pink morsel,2390.0,2021-05-15,west
5996,gold morsel,4175.82,2021-05-15,north
5997,gold morsel,4255.74,2021-05-15,south
5998,gold morsel,4235.76,2021-05-15,east
5999,gold morsel,4065.9300000000003,2021-05-15,west
6000,magenta morsel,1210.0,2021-05-15,north
6001,magenta morsel,1190.0,2021-05-15,south
6002,magenta morsel,1232.5,2021-05-15,east
6003,magenta morsel,1012.5,2021-05-15,west
6004,chartreuse morsel,1245.0,2021-05-15,north
6005,chartreuse morsel,1476.0,2021-05-15,south
6006,chartreuse morsel,1494.0,2021-05-15,east
6007,chartreuse morsel,1266.0,2021-05-15,west
6008,periwinkle morsel,600.0,2021-05-15,north
6009,periwinkle morsel,558.75,2021-05-15,south
6010,periwinkle morsel,517.5,2021-05-15,east
6011,periwinkle morsel,523.75,2021-05-15,west
6012,vermilion morsel,2020.95,2021-05-15,north
6013,vermilion morsel,2260.4700000000003,2021-05-15,south
6014,vermilion morsel,2045.9,2021-05-15,east
6015,vermilion morsel,2235.52,2021-05-15,west
6016,lapis morsel,975.1,2021-05-15,north
6017,lapis morsel,867.64,2021-05-15,south
6018,lapis morsel,923.36,2021-05-15,east
6019,lapis morsel,931.32,2021-05-15,west
6020,pink morsel,2375.0,2021-05-16,north
6021,pink morsel,2050.0,2021-05-16,south
6022,pink morsel,2080.0,2021-05-16,east
6023,pink morsel,2055.0,2021-05-16,west
6024,gold morsel,4195.8,2021-05-16,north
6025,gold morsel,4705.29,2021-05-16,south
6026,gold morsel,4185.81,2021-05-16,east
6027,gold morsel,4165.83,2021-05-16,west
6028,magenta morsel,1202.5,2021-05-16,north
6029,magenta morsel,1157.5,2021-05-16,south
6030,magenta morsel,1092.5,2021-05-16,east
6031,magenta morsel,1037.5,2021-05-16,west
6032,chartreuse morsel,1356.0,2021-05-16,north
6033,chartreuse morsel,1476.0,2021-05-16,south
6034,chartreuse morsel,1497.0,2021-05-16,east
6035,chartreuse morsel,1326.0,2021-05-16,west
6036,periwinkle morsel,606.25,2021-05-16,north
6037,periwinkle morsel,501.25,2021-05-16,south
6038,periwinkle morsel,620.0,2021-05-16,east
6039,periwinkle morsel,575.0,2021-05-16,west
6040,vermilion morsel,2225.54,2021-05-16,north
6041,vermilion morsel,2115.76,2021-05-16,south
6042,vermilion morsel,2175.64,2021-05-16,east
6043,vermilion morsel,2340.31,2021-05-16,west
6044,lapis morsel,907.4399999999999,2021-05-16,north
6045,lapis morsel,805.95,2021-05-16,south
6046,lapis morsel,933.31,2021-05-16,east
6047,lapis morsel,875.6,2021-05-16,west
6048,pink morsel,2020.0,2021-05-17,north
6049,pink morsel,2470.0,2021-05-17,south
6050,pink morsel,2220.0,2021-05-17,east
6051,pink morsel,2255.0,2021-05-17,west
6052,gold morsel,4315.68,2021-05-17,north
6053,gold morsel,4255.74,2021-05-17,south
6054,gold morsel,4275.72,2021-05-17,east
6055,gold morsel,4435.56,2021-05-17,west
6056,magenta morsel,1105.0,2021-05-17,north
6057,magenta morsel,1197.5,2021-05-17,south
6058,magenta morsel,1015.0,2021-05-17,east
6059,magenta morsel,1060.0,2021-05-17,west
6060,chartreuse morsel,1308.0,2021-05-17,north
6061,chartreuse morsel,1368.0,2021-05-17,south
6062,chartreuse morsel,1281.0,2021-05-17,east
6063,chartreuse morsel,1224.0,2021-05-17,west
6064,periwinkle morsel,575.0,2021-05-17,north
6065,periwinkle morsel,560.0,2021-05-17,south
6066,periwinkle morsel,586.25,2021-05-17,east
6067,periwinkle morsel,610.0,2021-05-17,west
6068,vermilion morsel,2040.91,2021-05-17,north
6069,vermilion morsel,2220.55,2021-05-17,south
6070,vermilion morsel,2125.7400000000002,2021-05-17,east
6071,vermilion morsel,2280.4300000000003,2021-05-17,west
6072,lapis morsel,833.81,2021-05-17,north
6073,lapis morsel,979.08,2021-05-17,south
6074,lapis morsel,805.95,2021-05-17,east
6075,lapis morsel,917.39,2021-05-17,west
6076,pink morsel,2185.0,2021-05-18,north
6077,pink morsel,2455.0,2021-05-18,south
6078,pink morsel,2270.0,2021-05-18,east
6079,pink morsel,2415.0,2021-05-18,west
6080,gold morsel,4715.28,2021-05-18,north
6081,gold morsel,4215.78,2021-05-18,south
6082,gold morsel,4985.01,2021-05-18,east
6083,gold morsel,4365.63,2021-05-18,west
6084,magenta morsel,1125.0,2021-05-18,north
6085,magenta morsel,1200.0,2021-05-18,south
6086,magenta morsel,1000.0,2021-05-18,east
6087,magenta morsel,1040.0,2021-05-18,west
6088,chartreuse morsel,1458.0,2021-05-18,north
6089,chartreuse morsel,1320.0,2021-05-18,south
6090,chartreuse morsel,1221.0,2021-05-18,east
6091,chartreuse morsel,1299.0,2021-05-18,west
6092,periwinkle morsel,596.25,2021-05-18,north
6093,periwinkle morsel,625.0,2021-05-18,south
6094,periwinkle morsel,602.5,2021-05-18,east
6095,periwinkle morsel,573.75,2021-05-18,west
6096,vermilion morsel,2095.8,2021-05-18,north
6097,vermilion morsel,2290.4100000000003,2021-05-18,south
6098,vermilion morsel,2085.82,2021-05-18,east
6099,vermilion morsel,2240.51,2021-05-18,west
6100,lapis morsel,881.57,2021-05-18,north
6101,lapis morsel,989.03,2021-05-18,south
6102,lapis morsel,867.64,2021-05-18,east
6103,lapis morsel,819.88,2021-05-18,west
6104,pink morsel,2400.0,2021-05-19,north
6105,pink morsel,2300.0,2021-05-19,south
6106,pink morsel,2175.0,2021-05-19,east
6107,pink morsel,2020.0,2021-05-19,west
6108,gold morsel,4785.21,2021-05-19,north
6109,gold morsel,4265.7300000000005,2021-05-19,south
6110,gold morsel,4575.42,2021-05-19,east
6111,gold morsel,4825.17,2021-05-19,west
6112,magenta morsel,1105.0,2021-05-19,north
6113,magenta morsel,1205.0,2021-05-19,south
6114,magenta morsel,1140.0,2021-05-19,east
6115,magenta morsel,1015.0,2021-05-19,west
6116,chartreuse morsel,1359.0,2021-05-19,north
6117,chartreuse morsel,1455.0,2021-05-19,south
6118,chartreuse morsel,1449.0,2021-05-19,east
6119,chartreuse morsel,1290.0,2021-05-19,west
6120,periwinkle morsel,558.75,2021-05-19,north
6121,periwinkle morsel,511.25,2021-05-19,south
6122,periwinkle morsel,568.75,2021-05-19,east
6123,periwinkle morsel,566.25,2021-05-19,west
6124,vermilion morsel,2360.27,2021-05-19,north
6125,vermilion morsel,2090.81,2021-05-19,south
6126,vermilion morsel,2015.96,2021-05-19,east
6127,vermilion morsel,2315.36,2021-05-19,west
6128,lapis morsel,951.22,2021-05-19,north
6129,lapis morsel,901.47,2021-05-19,south
6130,lapis morsel,889.53,2021-05-19,east
6131,lapis morsel,921.37,2021-05-19,west
6132,pink morsel,2195.0,2021-05-20,north
6133,pink morsel,2050.0,2021-05-20,south
6134,pink morsel,2055.0,2021-05-20,east
6135,pink morsel,2300.0,2021-05-20,west
6136,gold morsel,4535.46,2021-05-20,north
6137,gold morsel,4795.2,2021-05-20,south
6138,gold morsel,4225.77,2021-05-20,east
6139,gold morsel,4925.07,2021-05-20,west
6140,magenta morsel,1217.5,2021-05-20,north
6141,magenta morsel,1195.0,2021-05-20,south
6142,magenta morsel,1175.0,2021-05-20,east
6143,magenta morsel,1040.0,2021-05-20,west
6144,chartreuse morsel,1353.0,2021-05-20,north
6145,chartreuse morsel,1203.0,2021-05-20,south
6146,chartreuse morsel,1422.0,2021-05-20,east
6147,chartreuse morsel,1347.0,2021-05-20,west
6148,periwinkle morsel,598.75,2021-05-20,north
6149,periwinkle morsel,590.0,2021-05-20,south
6150,periwinkle morsel,576.25,2021-05-20,east
6151,periwinkle morsel,606.25,2021-05-20,west
6152,vermilion morsel,2380.23,2021-05-20,north
6153,vermilion morsel,2415.1600000000003,2021-05-20,south
6154,vermilion morsel,2490.01,2021-05-20,east
6155,vermilion morsel,2045.9,2021-05-20,west
6156,lapis morsel,921.37,2021-05-20,north
6157,lapis morsel,923.36,2021-05-20,south
6158,lapis morsel,921.37,2021-05-20,east
6159,lapis morsel,935.3,2021-05-20,west
6160,pink morsel,2480.0,2021-05-21,north
6161,pink morsel,2240.0,2021-05-21,south
6162,pink morsel,2025.0,2021-05-21,east
6163,pink morsel,2480.0,2021-05-21,west
6164,gold morsel,4615.38,2021-05-21,north
6165,gold morsel,4245.75,2021-05-21,south
6166,gold morsel,4485.51,2021-05-21,east
6167,gold morsel,4585.41,2021-05-21,west
6168,magenta morsel,1097.5,2021-05-21,north
6169,magenta morsel,1077.5,2021-05-21,south
6170,magenta morsel,1135.0,2021-05-21,east
6171,magenta morsel,1227.5,2021-05-21,west
6172,chartreuse morsel,1257.0,2021-05-21,north
6173,chartreuse morsel,1368.0,2021-05-21,south
6174,chartreuse morsel,1458.0,2021-05-21,east
6175,chartreuse morsel,1461.0,2021-05-21,west
6176,periwinkle morsel,540.0,2021-05-21,north
6177,periwinkle morsel,518.75,2021-05-21,south
6178,periwinkle morsel,501.25,2021-05-21,east
6179,periwinkle morsel,541.25,2021-05-21,west
6180,vermilion morsel,2230.53,2021-05-21,north
6181,vermilion morsel,2260.4700000000003,2021-05-21,south
6182,vermilion morsel,2165.6600000000003,2021-05-21,east
6183,vermilion morsel,2425.1400000000003,2021-05-21,west
6184,lapis morsel,821.87,2021-05-21,north
6185,lapis morsel,823.86,2021-05-21,south
6186,lapis morsel,979.08,2021-05-21,east
6187,lapis morsel,807.9399999999999,2021-05-21,west
6188,pink morsel,2430.0,2021-05-22,north
6189,pink morsel,2100.0,2021-05-22,south
6190,pink morsel,2420.0,2021-05-22,east
6191,pink morsel,2410.0,2021-05-22,west
6192,gold morsel,4145.85,2021-05-22,north
6193,gold morsel,4385.61,2021-05-22,south
6194,gold morsel,4665.33,2021-05-22,east
6195,gold morsel,4315.68,2021-05-22,west
6196,magenta morsel,1075.0,2021-05-22,north
6197,magenta morsel,1102.5,2021-05-22,south
6198,magenta morsel,1010.0,2021-05-22,east
6199,magenta morsel,1005.0,2021-05-22,west
6200,chartreuse morsel,1434.0,2021-05-22,north
6201,chartreuse morsel,1434.0,2021-05-22,south
6202,chartreuse morsel,1269.0,2021-05-22,east
6203,chartreuse morsel,1401.0,2021-05-22,west
6204,periwinkle morsel,578.75,2021-05-22,north
6205,periwinkle morsel,551.25,2021-05-22,south
6206,periwinkle morsel,613.75,2021-05-22,east
6207,periwinkle morsel,600.0,2021-05-22,west
6208,vermilion morsel,2355.28,2021-05-22,north
6209,vermilion morsel,2125.7400000000002,2021-05-22,south
6210,vermilion morsel,2240.51,2021-05-22,east
6211,vermilion morsel,2185.62,2021-05-22,west
6212,lapis morsel,973.11,2021-05-22,north
6213,lapis morsel,841.77,2021-05-22,south
6214,lapis morsel,859.68,2021-05-22,east
6215,lapis morsel,801.97,2021-05-22,west
6216,pink morsel,2155.0,2021-05-23,north
6217,pink morsel,2345.0,2021-05-23,south
6218,pink morsel,2045.0,2021-05-23,east
6219,pink morsel,2240.0,2021-05-23,west
6220,gold morsel,4805.1900000000005,2021-05-23,north
6221,gold morsel,4055.94,2021-05-23,south
6222,gold morsel,4015.98,2021-05-23,east
6223,gold morsel,4465.53,2021-05-23,west
6224,magenta morsel,1230.0,2021-05-23,north
6225,magenta morsel,1060.0,2021-05-23,south
6226,magenta morsel,1107.5,2021-05-23,east
6227,magenta morsel,1065.0,2021-05-23,west
6228,chartreuse morsel,1386.0,2021-05-23,north
6229,chartreuse morsel,1299.0,2021-05-23,south
6230,chartreuse morsel,1425.0,2021-05-23,east
6231,chartreuse morsel,1287.0,2021-05-23,west
6232,periwinkle morsel,555.0,2021-05-23,north
6233,periwinkle morsel,592.5,2021-05-23,south
6234,periwinkle morsel,526.25,2021-05-23,east
6235,periwinkle morsel,531.25,2021-05-23,west
6236,vermilion morsel,2090.81,2021-05-23,north
6237,vermilion morsel,2495.0,2021-05-23,south
6238,vermilion morsel,2130.73,2021-05-23,east
6239,vermilion morsel,2355.28,2021-05-23,west
6240,lapis morsel,877.59,2021-05-23,north
6241,lapis morsel,977.09,2021-05-23,south
6242,lapis morsel,859.68,2021-05-23,east
6243,lapis morsel,867.64,2021-05-23,west
6244,pink morsel,2390.0,2021-05-24,north
6245,pink morsel,2210.0,2021-05-24,south
6246,pink morsel,2105.0,2021-05-24,east
6247,pink morsel,2075.0,2021-05-24,west
6248,gold morsel,4215.78,2021-05-24,north
6249,gold morsel,4525.47,2021-05-24,south
6250,gold morsel,4865.13,2021-05-24,east
6251,gold morsel,4165.83,2021-05-24,west
6252,magenta morsel,1127.5,2021-05-24,north
6253,magenta morsel,1172.5,2021-05-24,south
6254,magenta morsel,1212.5,2021-05-24,east
6255,magenta morsel,1097.5,2021-05-24,west
6256,chartreuse morsel,1470.0,2021-05-24,north
6257,chartreuse morsel,1461.0,2021-05-24,south
6258,chartreuse morsel,1215.0,2021-05-24,east
6259,chartreuse morsel,1272.0,2021-05-24,west
6260,periwinkle morsel,507.5,2021-05-24,north
6261,periwinkle morsel,502.5,2021-05-24,south
6262,periwinkle morsel,608.75,2021-05-24,east
6263,periwinkle morsel,523.75,2021-05-24,west
6264,vermilion morsel,2290.4100000000003,2021-05-24,north
6265,vermilion morsel,2055.88,2021-05-24,south
6266,vermilion morsel,2255.48,2021-05-24,east
6267,vermilion morsel,2425.1400000000003,2021-05-24,west
6268,lapis morsel,796.0,2021-05-24,north
6269,lapis morsel,871.62,2021-05-24,south
6270,lapis morsel,883.56,2021-05-24,east
6271,lapis morsel,809.93,2021-05-24,west
6272,pink morsel,2020.0,2021-05-25,north
6273,pink morsel,2105.0,2021-05-25,south
6274,pink morsel,2295.0,2021-05-25,east
6275,pink morsel,2005.0,2021-05-25,west
6276,gold morsel,4155.84,2021-05-25,north
6277,gold morsel,4465.53,2021-05-25,south
6278,gold morsel,4185.81,2021-05-25,east
6279,gold morsel,4805.1900000000005,2021-05-25,west
6280,magenta morsel,1067.5,2021-05-25,north
6281,magenta morsel,1175.0,2021-05-25,south
6282,magenta morsel,1002.5,2021-05-25,east
6283,magenta morsel,1015.0,2021-05-25,west
6284,chartreuse morsel,1476.0,2021-05-25,north
6285,chartreuse morsel,1341.0,2021-05-25,south
6286,chartreuse morsel,1227.0,2021-05-25,east
6287,chartreuse morsel,1362.0,2021-05-25,west
6288,periwinkle morsel,596.25,2021-05-25,north
6289,periwinkle morsel,570.0,2021-05-25,south
6290,periwinkle morsel,616.25,2021-05-25,east
6291,periwinkle morsel,542.5,2021-05-25,west
6292,vermilion morsel,2355.28,2021-05-25,north
6293,vermilion morsel,2160.67,2021-05-25,south
6294,vermilion morsel,2335.32,2021-05-25,east
6295,vermilion morsel,2330.33,2021-05-25,west
6296,lapis morsel,935.3,2021-05-25,north
6297,lapis morsel,917.39,2021-05-25,south
6298,lapis morsel,985.05,2021-05-25,east
6299,lapis morsel,879.58,2021-05-25,west
6300,pink morsel,2475.0,2021-05-26,north
6301,pink morsel,2210.0,2021-05-26,south
6302,pink morsel,2040.0,2021-05-26,east
6303,pink morsel,2085.0,2021-05-26,west
6304,gold morsel,4385.61,2021-05-26,north
6305,gold morsel,4395.6,2021-05-26,south
6306,gold morsel,4585.41,2021-05-26,east
6307,gold morsel,4915.08,2021-05-26,west
6308,magenta morsel,1232.5,2021-05-26,north
6309,magenta morsel,1077.5,2021-05-26,south
6310,magenta morsel,1092.5,2021-05-26,east
6311,magenta morsel,1020.0,2021-05-26,west
6312,chartreuse morsel,1245.0,2021-05-26,north
6313,chartreuse morsel,1335.0,2021-05-26,south
6314,chartreuse morsel,1374.0,2021-05-26,east
6315,chartreuse morsel,1407.0,2021-05-26,west
6316,periwinkle morsel,587.5,2021-05-26,north
6317,periwinkle morsel,557.5,2021-05-26,south
6318,periwinkle morsel,572.5,2021-05-26,east
6319,periwinkle morsel,510.0,2021-05-26,west
6320,vermilion morsel,2230.53,2021-05-26,north
6321,vermilion morsel,2405.1800000000003,2021-05-26,south
6322,vermilion morsel,2100.79,2021-05-26,east
6323,vermilion morsel,2485.02,2021-05-26,west
6324,lapis morsel,983.06,2021-05-26,north
6325,lapis morsel,889.53,2021-05-26,south
6326,lapis morsel,831.82,2021-05-26,east
6327,lapis morsel,823.86,2021-05-26,west
6328,pink morsel,2080.0,2021-05-27,north
6329,pink morsel,2260.0,2021-05-27,south
6330,pink morsel,2345.0,2021-05-27,east
6331,pink morsel,2160.0,2021-05-27,west
6332,gold morsel,4665.33,2021-05-27,north
6333,gold morsel,4845.150000000001,2021-05-27,south
6334,gold morsel,4885.11,2021-05-27,east
6335,gold morsel,4755.24,2021-05-27,west
6336,magenta morsel,1107.5,2021-05-27,north
6337,magenta morsel,1107.5,2021-05-27,south
6338,magenta morsel,1047.5,2021-05-27,east
6339,magenta morsel,1185.0,2021-05-27,west
6340,chartreuse morsel,1251.0,2021-05-27,north
6341,chartreuse morsel,1377.0,2021-05-27,south
6342,chartreuse morsel,1269.0,2021-05-27,east
6343,chartreuse morsel,1383.0,2021-05-27,west
6344,periwinkle morsel,593.75,2021-05-27,north
6345,periwinkle morsel,528.75,2021-05-27,south
6346,periwinkle morsel,541.25,2021-05-27,east
6347,periwinkle morsel,563.75,2021-05-27,west
6348,vermilion morsel,2465.06,2021-05-27,north
6349,vermilion morsel,2445.1,2021-05-27,south
6350,vermilion morsel,2340.31,2021-05-27,east
6351,vermilion morsel,2100.79,2021-05-27,west
6352,lapis morsel,993.01,2021-05-27,north
6353,lapis morsel,909.43,2021-05-27,south
6354,lapis morsel,899.48,2021-05-27,east
6355,lapis morsel,963.16,2021-05-27,west
6356,pink morsel,2205.0,2021-05-28,north
6357,pink morsel,2055.0,2021-05-28,south
6358,pink morsel,2280.0,2021-05-28,east
6359,pink morsel,2205.0,2021-05-28,west
6360,gold morsel,4145.85,2021-05-28,north
6361,gold morsel,4335.66,2021-05-28,south
6362,gold morsel,4995.0,2021-05-28,east
6363,gold morsel,4885.11,2021-05-28,west
6364,magenta morsel,1212.5,2021-05-28,north
6365,magenta morsel,1180.0,2021-05-28,south
6366,magenta morsel,1215.0,2021-05-28,east
6367,magenta morsel,1105.0,2021-05-28,west
6368,chartreuse morsel,1449.0,2021-05-28,north
6369,chartreuse morsel,1446.0,2021-05-28,south
6370,chartreuse morsel,1437.0,2021-05-28,east
6371,chartreuse morsel,1356.0,2021-05-28,west
6372,periwinkle morsel,622.5,2021-05-28,north
6373,periwinkle morsel,517.5,2021-05-28,south
6374,periwinkle morsel,565.0,2021-05-28,east
6375,periwinkle morsel,596.25,2021-05-28,west
6376,vermilion morsel,2200.59,2021-05-28,north
6377,vermilion morsel,2360.27,2021-05-28,south
6378,vermilion morsel,2115.76,2021-05-28,east
6379,vermilion morsel,2190.61,2021-05-28,west
6380,lapis morsel,917.39,2021-05-28,north
6381,lapis morsel,885.55,2021-05-28,south
6382,lapis morsel,885.55,2021-05-28,east
6383,lapis morsel,835.8,2021-05-28,west
6384,pink morsel,2150.0,2021-05-29,north
6385,pink morsel,2450.0,2021-05-29,south
6386,pink morsel,2005.0,2021-05-29,east
6387,pink morsel,2115.0,2021-05-29,west
6388,gold morsel,4325.67,2021-05-29,north
6389,gold morsel,4995.0,2021-05-29,south
6390,gold morsel,4775.22,2021-05-29,east
6391,gold morsel,4285.71,2021-05-29,west
6392,magenta morsel,1077.5,2021-05-29,north
6393,magenta morsel,1045.0,2021-05-29,south
6394,magenta morsel,1175.0,2021-05-29,east
6395,magenta morsel,1235.0,2021-05-29,west
6396,chartreuse morsel,1329.0,2021-05-29,north
6397,chartreuse morsel,1209.0,2021-05-29,south
6398,chartreuse morsel,1317.0,2021-05-29,east
6399,chartreuse morsel,1380.0,2021-05-29,west
6400,periwinkle morsel,601.25,2021-05-29,north
6401,periwinkle morsel,560.0,2021-05-29,south
6402,periwinkle morsel,551.25,2021-05-29,east
6403,periwinkle morsel,561.25,2021-05-29,west
6404,vermilion morsel,2050.89,2021-05-29,north
6405,vermilion morsel,2325.34,2021-05-29,south
6406,vermilion morsel,2250.4900000000002,2021-05-29,east
6407,vermilion morsel,2200.59,2021-05-29,west
6408,lapis morsel,919.38,2021-05-29,north
6409,lapis morsel,833.81,2021-05-29,south
6410,lapis morsel,843.76,2021-05-29,east
6411,lapis morsel,811.92,2021-05-29,west
6412,pink morsel,2380.0,2021-05-30,north
6413,pink morsel,2225.0,2021-05-30,south
6414,pink morsel,2485.0,2021-05-30,east
6415,pink morsel,2310.0,2021-05-30,west
6416,gold morsel,4915.08,2021-05-30,north
6417,gold morsel,4905.09,2021-05-30,south
6418,gold morsel,4615.38,2021-05-30,east
